Input,Pred,Pred_Latin,Gold
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I bought fried chicken for my friend, but I was too hungry, so I ate it instead. My friend didn’t mind and even reheated it for me. Such a kind friend!
คำแปล:",Comment: ผมซื้อไก่ทอดให้เพื่อนของผม แต่ผมรู้สึกหิวมาก จึงทานมันแทน เพื่อนของผมไม่โกรธและยังร้อนมันให้ผมอีกด้วย เพื่อนของผมเป็นคนที่ดีจริงๆ!,Comment: phmsueoaikthodaihephueonkhongphm aetphmrusuekhiwmak chuengthanmanaethn ephueonkhongphmaimokrthaelayangronmanaihphmoikdwy ephueonkhongphmepnkhnthidichring-!,ฉันซื้อไก่ทอดมาฝากเพื่อน แต่หิวเกินเลยเอาของเพื่อนมากิน เพื่อนไม่ว่าแถมเอาไก่ไปอุ่นให้อีกด้วย เพื่อนเป็นคนดีจริงๆ
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I never knew before that Beer was so good at rock climbing. It’s impressive, and I’ll use him as an example of discipline and consistency in exercise.
คำแปล:",St. Beer ไม่เคยรู้มาก่อนว่า Beer มีความสามารถในการปีนเขาถึงขนาดนี้ มันเป็นเรื่องที่น่าประทับใจ และฉันจะใช้เขาเป็นตัวอย่างของความมุ่งมั่นและความสม่ำเสมอในการออกกำลังกาย.,St. Beer aimekhyrumakonwa Beer mikhwamsamarthainkarpinekhathuengkhnadni manepnerueongthinaprathabaich aelachanchaaichekhaepntawoyangkhongkhwammungmanaelakhwamsmamesmoainkarookkamlangkay.,ฉันไม่เคยรู้มาก่อนเลยว่าพี่เบียร์จะเป็นคนที่ปีนผาได้เก่งขนาดนี้ น่าทึ่งมาก และจะเอาเขาเป็นแบบอย่างของความมีวินัยและสม่ำเสมอในการออกกำลังกาย
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Some people like to collect luxury watches, while others prefer designer bags. In the end, you can’t take any of it with you when you die.
คำแปล:","Commentaires : Certaines personnes aiment collecter des montres de luxe, tandis que d'autres préfèrent des sacs de créateurs. Finalement, vous ne pouvez pas emporter rien de tout cela avec vous lorsque vous mourrez.","Commentaires : Certaines personnes aiment collecter des montres de luxe, tandis que d'autres preferent des sacs de createurs. Finalement, vous ne pouvez pas emporter rien de tout cela avec vous lorsque vous mourrez.",บางคนชอบสะสมนาฬิกาหรู แต่บางคนชอบสะสมกระเป๋าแบรนด์เนม สุดท้ายตายไปก็เอาไปไม่ได้
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: On rainy days, you have to take an umbrella, but today, Gam forgot hers. So, she stayed home and relaxed.
คำแปล:","Comment: เมื่อวันฝนตก, คุณจำเป็นต้องใช้ร่ม, แต่วันนี้, กัมลืมของเธอ. ดังนั้น, เธอจึงอยู่บ้านและผ่อนคลาย.","Comment: emueowanfntk, khunchamepntongaichrm, aetwanni, kamluemkhongetho. dangnan, ethochuengoyubanaelaphonkhlay.",วันที่ฝนตกจะต้องนำร่มออกไปด้วย แต่วันนี้น้องแก้มลืมเอาร่มมา ดังนั้นน้องแก้มจึงนอนเล่นอยู่บ้าน
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: There are two kinds of stomach aches: one where you need to use the bathroom, and a real one that needs medical attention. After that, you bring a medical certificate to the teacher for a leave of absence.
คำแปล:",มีอาการปวดท้องสองประเภท: หนึ่งคือต้องการเข้าห้องน้ำ และอีกประเภทคืออาการปวดท้องจริงๆ ที่จำเป็นต้องได้รับการดูแลทางการแพทย์ จากนั้น คุณต้องนำใบรับรองแพทย์ไปให้ครูก่อนลาเรียน,mioakarpwdthongsongpraephth: hnuengkhueotongkarekhahongnam aelaoikpraephthkhueooakarpwdthongchring- thichamepntongaidrabkarduaelthangkaraephthy chaknan khuntongnamaibrabrongaephthyaipaihkhrukonlaeriyn,ปวดท้องมีอยู่ 2 อย่างคือ ปวดท้องขี้ กับ กับปวดท้องจริงๆ ที่ต้องไปหาหมอ จากนั้นเอาใบรับรองแพทย์มาให้อาจารย์ เพื่อใช้ในการลาเรียน
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: People who like to tease others are no-good. If you want to be a good person, don’t tease others. But Korn often gets teased, which makes him shout, ""What the heck is your problem?""
คำแปล:","คนชอบแกล้งคนอื่นไม่ดี. ถ้าคุณอยากเป็นคนดี, อย่าแกล้งคนอื่น. แต่ Korn มักจะถูกแกล้ง, ทำให้เขาตะโกนว่า ""อะไรเป็นปัญหาของคุณ?""","khnchobaeklngkhnouenaimdi. thakhunoyakepnkhndi, oyaaeklngkhnouen. aet Korn makchathukaeklng, thamaihekhataoknwa ""oaairepnpayhakhongkhun?""","คนที่ชอบแกล้งคนอื่นคือคนไม่รักดี ถ้าอยากเป็นคนดี ต้องไม่แกล้งคนอื่น แต่น้องกรโดนแกล้งบ่อยๆ เลย ทำให้น้องกร ตะโกนว่า ""มึงเป็นเหี้ยอะไร"""
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Your cow is very spirited, kicking up the dirt non-stop. It shows it’s ready to fight.
คำแปล:","Commentaire : Votre vache est très animée, elle fait bouger sans arrêt la terre. Cela montre qu'elle est prête à se battre.","Commentaire : Votre vache est tres animee, elle fait bouger sans arret la terre. Cela montre qu'elle est prete a se battre.",วัวของคุณคึกคะนองมากตะกุยดินไม่หยุดเลย แสดงว่ามันอยากจะต่อสู้กันแล้ว
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: How could you not feel hot and cold flashes? You made a mistake, and your wife found out.
คำแปล:",Question: ทำไมคุณไม่รู้สึกถึงความร้อนและความเย็น? คุณทำผิดพลาด และภรรยาของคุณได้ทราบ.,Question: thamaimkhunaimrusuekthuengkhwamronaelakhwameyn? khunthamphidphlad aelaphrryakhongkhunaidthrab.,คุณจะไม่รู้สึกสะบัดร้อนสะบัดหนาวขึ้นมาได้อย่างไรเล่า เพราะคุณทำผิดแล้วเมียจับได้
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: That dog crossed the road with grilled pork in its mouth, heading to its puppies. The scene was heartwarming and touching.
คำแปล:","Commentaire: Le chien a traversé la route avec du porc grillé dans sa bouche, en direction de ses chiots. La scène était touchante et émouvante.","Commentaire: Le chien a traverse la route avec du porc grille dans sa bouche, en direction de ses chiots. La scene etait touchante et emouvante.",สุนัขตัวนั้นเดินข้ามถนนพร้อมหมูปิ้งในปาก มุ่งหน้าไปหาลูกๆ ของมัน ภาพที่เห็นช่างน่าสงสารและจับใจ
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I caught this big fish yesterday, and most of the fish I catch on the line tend to be female fish.
คำแปล:","Question: ฉันจับปลาขนาดใหญ่เมื่อวานนี้ และส่วนใหญ่ของปลาที่ฉันจับบนเส้นจะถูกจับเป็นปลาหญิง.

Answer: ฉันจับปลาขนาดใหญ่เมื่อวานนี้ และส่วนใหญ่ของปลาที่ฉันจับบนเส้นจะถูกจับเป็นปลาหญิง.","Question: chanchabplakhnadaihyemueowanni aelaswnaihykhongplathichanchabbnesnchathukchabepnplahying.

Answer: chanchabplakhnadaihyemueowanni aelaswnaihykhongplathichanchabbnesnchathukchabepnplahying.",ปลาตัวโตนี้ผมตกเบ็ดได้มาเมื่อวานและปลาที่ติดเบ็ดลากนี้ส่วนมากมักจะเป็นแม่ปลา
